,Unnamed: 0,statefips,countyfips,avghouseholdsize,geography,avgdeathsperyear,popest2015
1833,1833,31,157,2.42,"Scotts Bluff County, Nebraska",78,36261
1834,1834,31,159,2.46,"Seward County, Nebraska",32,17110
1835,1835,31,161,2.29,"Sheridan County, Nebraska",15,5220
1836,1836,31,163,2.21,"Sherman County, Nebraska",10,3091
1837,1837,31,167,2.61,"Stanton County, Nebraska",10,5937
1838,1838,31,169,2.15,"Thayer County, Nebraska",13,5163
1839,1839,31,173,3.3,"Thurston County, Nebraska",14,7064
1840,1840,31,175,2.21,"Valley County, Nebraska",12,4154
1841,1841,31,177,2.48,"Washington County, Nebraska",39,20248
1842,1842,31,179,2.33,"Wayne County, Nebraska",15,9367
1843,1843,31,181,2.31,"Webster County, Nebraska",12,3625
1844,1844,31,185,2.31,"York County, Nebraska",33,13806
1845,1845,33,1,2.42,"Belknap County, New Hampshire",151,60641
1846,1846,33,3,2.22,"Carroll County, New Hampshire",133,47285
1847,1847,33,5,2.34,"Cheshire County, New Hampshire",156,75909
1848,1848,33,7,2.13,"Coos County, New Hampshire",93,31212
1849,1849,33,9,2.35,"Grafton County, New Hampshire",178,89320
1850,1850,33,11,2.55,"Hillsborough County, New Hampshire",694,406678
1851,1851,33,13,2.49,"Merrimack County, New Hampshire",309,147994
1852,1852,33,15,2.51,"Rockingham County, New Hampshire",570,301777
1853,1853,33,17,2.48,"Strafford County, New Hampshire",227,126825
1854,1854,33,19,2.44,"Sullivan County, New Hampshire",102,42967
1855,1855,34,1,2.64,"Atlantic County, New Jersey",584,274219
1856,1856,34,3,2.73,"Bergen County, New Jersey",1722,938506
1857,1857,34,5,2.66,"Burlington County, New Jersey",914,450226
1858,1858,34,7,2.71,"Camden County, New Jersey",1039,510923
1859,1859,34,9,2.3,"Cape May County, New Jersey",314,94727
1860,1860,34,11,2.86,"Cumberland County, New Jersey",317,155854
1861,1861,34,13,2.77,"Essex County, New Jersey",1272,797434
1862,1862,34,15,2.74,"Gloucester County, New Jersey",602,291479
1863,1863,34,17,2.63,"Hudson County, New Jersey",876,674836
1864,1864,34,19,2.6,"Hunterdon County, New Jersey",210,125488
1865,1865,34,21,2.69,"Mercer County, New Jersey",648,371398
1866,1866,34,23,2.85,"Middlesex County, New Jersey",1357,840900
1867,1867,34,25,2.67,"Monmouth County, New Jersey",1269,628715
1868,1868,34,27,2.72,"Morris County, New Jersey",884,499509
1869,1869,34,29,2.59,"Ocean County, New Jersey",1607,588721
1870,1870,34,31,3.09,"Passaic County, New Jersey",827,510916
1871,1871,34,33,2.61,"Salem County, New Jersey",164,64180
1872,1872,34,35,2.81,"Somerset County, New Jersey",549,333654
1873,1873,34,37,2.67,"Sussex County, New Jersey",281,143673
1874,1874,34,39,2.91,"Union County, New Jersey",909,555786
1875,1875,34,41,2.52,"Warren County, New Jersey",227,106869
1876,1876,35,1,2.52,"Bernalillo County, New Mexico",1031,676685
1877,1877,35,3,2.44,"Catron County, New Mexico",10,3456
1878,1878,35,5,2.72,"Chaves County, New Mexico",123,65764
1879,1879,35,6,2.98,"Cibola County, New Mexico",42,27329
1880,1880,35,7,2.26,"Colfax County, New Mexico",30,12414
1881,1881,35,9,2.72,"Curry County, New Mexico",66,50398
1882,1882,35,11,3.84,"De Baca County, New Mexico",8,1828
1883,1883,35,13,2.8,"Doña Ana County, New Mexico",319,214295
1884,1884,35,15,2.66,"Eddy County, New Mexico",107,57578
1885,1885,35,17,2.37,"Grant County, New Mexico",76,28609
1886,1886,35,19,3.28,"Guadalupe County, New Mexico",8,4371
1887,1887,35,23,2.47,"Hidalgo County, New Mexico",11,4423
1888,1888,35,25,3.08,"Lea County, New Mexico",99,71180
1889,1889,35,27,2.33,"Lincoln County, New Mexico",41,19420
1890,1890,35,28,2.34,"Los Alamos County, New Mexico",27,17785
1891,1891,35,29,2.7,"Luna County, New Mexico",64,24518
1892,1892,35,31,3.97,"McKinley County, New Mexico",82,76708
1893,1893,35,33,2.81,"Mora County, New Mexico",10,4596
1894,1894,35,35,2.63,"Otero County, New Mexico",122,64362
1895,1895,35,37,2.59,"Quay County, New Mexico",27,8455
1896,1896,35,39,2.86,"Rio Arriba County, New Mexico",71,39465
1897,1897,35,41,2.62,"Roosevelt County, New Mexico",32,19120
1898,1898,35,43,2.83,"Sandoval County, New Mexico",188,139394
1899,1899,35,45,3.04,"San Juan County, New Mexico",166,118737
1900,1900,35,47,2.51,"San Miguel County, New Mexico",57,27967
1901,1901,35,49,2.35,"Santa Fe County, New Mexico",231,148686
1902,1902,35,51,2.25,"Sierra County, New Mexico",47,11282
1903,1903,35,53,3.43,"Socorro County, New Mexico",34,17256
1904,1904,35,55,2.44,"Taos County, New Mexico",62,32907
1905,1905,35,57,2.81,"Torrance County, New Mexico",32,15485
1906,1906,35,59,2.39,"Union County, New Mexico",9,4201
1907,1907,35,61,2.78,"Valencia County, New Mexico",133,75737
1908,1908,32,1,2.51,"Churchill County, Nevada",62,24200
1909,1909,32,3,2.78,"Clark County, Nevada",3120,2114801
1910,1910,32,5,2.37,"Douglas County, Nevada",108,47710
1911,1911,32,7,2.87,"Elko County, Nevada",55,51935
1912,1912,32,9,2.35,"Esmeralda County, Nevada",4,829
1913,1913,32,11,2.17,"Eureka County, Nevada",4,2016
1914,1914,32,13,2.74,"Humboldt County, Nevada",27,17019
1915,1915,32,15,2.79,"Lander County, Nevada",7,5903
1916,1916,32,17,2.55,"Lincoln County, Nevada",9,5036
1917,1917,32,19,2.63,"Lyon County, Nevada",124,52585
1918,1918,32,21,2.25,"Mineral County, Nevada",20,4478
1919,1919,32,23,2.42,"Nye County, Nevada",154,42477
1920,1920,32,27,2.29,"Pershing County, Nevada",9,6634
1921,1921,32,29,2.2,"Storey County, Nevada",7,3987
1922,1922,32,31,2.58,"Washoe County, Nevada",727,446903
1923,1923,32,33,2.71,"White Pine County, Nevada",23,9811
1924,1924,32,510,2.43,"Carson City, Nevada",145,54521
1925,1925,36,1,2.35,"Albany County, New York",637,309381
1926,1926,36,3,2.36,"Allegany County, New York",105,47462
1927,1927,36,5,2.86,"Bronx County, New York",2059,1455444
1928,1928,36,7,2.37,"Broome County, New York",442,196567
1929,1929,36,9,2.41,"Cattaraugus County, New York",171,77922
1930,1930,36,11,2.43,"Cayuga County, New York",163,78288
1931,1931,36,13,2.36,"Chautauqua County, New York",315,130779
1932,1932,36,15,2.35,"Chemung County, New York",214,87071
1933,1933,36,17,2.49,"Chenango County, New York",121,48844
1934,1934,36,19,2.32,"Clinton County, New York",169,81251
1935,1935,36,21,2.37,"Columbia County, New York",159,61509
1936,1936,36,23,2.54,"Cortland County, New York",100,48494
1937,1937,36,25,2.31,"Delaware County, New York",116,46053
1938,1938,36,27,2.61,"Dutchess County, New York",569,295754
1939,1939,36,29,2.33,"Erie County, New York",2183,922578
1940,1940,36,31,2.37,"Essex County, New York",97,38478
1941,1941,36,33,2.36,"Franklin County, New York",105,50660
1942,1942,36,35,2.4,"Fulton County, New York",134,53992
1943,1943,36,37,2.45,"Genesee County, New York",141,58937
1944,1944,36,39,2.55,"Greene County, New York",128,47625
1945,1945,36,41,3.38,"Hamilton County, New York",17,4712
1946,1946,36,43,2.4,"Herkimer County, New York",134,63100
1947,1947,36,45,2.54,"Jefferson County, New York",196,117635
1948,1948,36,47,2.74,"Kings County, New York",3824,2636735
1949,1949,36,49,2.54,"Lewis County, New York",59,26957
1950,1950,36,51,2.42,"Livingston County, New York",133,64717
1951,1951,36,53,2.55,"Madison County, New York",150,71849
1952,1952,36,55,2.41,"Monroe County, New York",1507,749600
1953,1953,36,57,2.5,"Montgomery County, New York",115,49642
1954,1954,36,59,3.03,"Nassau County, New York",2549,1361350
1955,1955,36,61,2.09,"New York County, New York",2584,1644518
1956,1956,36,63,2.39,"Niagara County, New York",506,212652
1957,1957,36,65,2.43,"Oneida County, New York",542,232500
1958,1958,36,67,2.43,"Onondaga County, New York",1011,468463
1959,1959,36,69,2.38,"Ontario County, New York",228,109561
1960,1960,36,71,2.9,"Orange County, New York",628,377647
1961,1961,36,73,2.43,"Orleans County, New York",95,41582
1962,1962,36,75,2.57,"Oswego County, New York",257,120146
1963,1963,36,77,2.36,"Otsego County, New York",143,60636
1964,1964,36,79,2.84,"Putnam County, New York",170,99042
1965,1965,36,81,2.91,"Queens County, New York",3405,2339150
1966,1966,36,83,2.43,"Rensselaer County, New York",352,160266
1967,1967,36,85,2.81,"Richmond County, New York",832,474558
1968,1968,36,87,3.17,"Rockland County, New York",501,326037
1969,1969,36,89,2.42,"St. Lawrence County, New York",235,111007
1970,1970,36,91,2.44,"Saratoga County, New York",446,226249
1971,1971,36,93,2.65,"Schenectady County, New York",343,154604
1972,1972,36,95,2.46,"Schoharie County, New York",73,31330
1973,1973,36,97,2.35,"Schuyler County, New York",47,18186
1974,1974,36,99,2.37,"Seneca County, New York",73,34833
1975,1975,36,101,2.36,"Steuben County, New York",230,97631
1976,1976,36,103,2.98,"Suffolk County, New York",2817,1501587
1977,1977,36,105,2.54,"Sullivan County, New York",170,74877
1978,1978,36,107,2.5,"Tioga County, New York",106,49453
1979,1979,36,109,2.35,"Tompkins County, New York",154,104926
1980,1980,36,111,2.44,"Ulster County, New York",398,180143
1981,1981,36,113,2.4,"Warren County, New York",166,64688
1982,1982,36,115,2.45,"Washington County, New York",159,62230
1983,1983,36,117,2.48,"Wayne County, New York",198,91446
1984,1984,36,119,2.75,"Westchester County, New York",1716,976396
1985,1985,36,121,2.38,"Wyoming County, New York",87,41013
1986,1986,36,123,2.46,"Yates County, New York",60,25048
1987,1987,39,1,2.56,"Adams County, Ohio",75,28024
1988,1988,39,3,2.53,"Allen County, Ohio",241,104425
1989,1989,39,5,2.5,"Ashland County, Ohio",127,53213
1990,1990,39,7,2.48,"Ashtabula County, Ohio",263,98632
1991,1991,39,9,2.47,"Athens County, Ohio",105,65886
1992,1992,39,11,2.49,"Auglaize County, Ohio",110,45876
1993,1993,39,13,2.35,"Belmont County, Ohio",185,69154
1994,1994,39,15,2.62,"Brown County, Ohio",112,43839
1995,1995,39,17,2.68,"Butler County, Ohio",706,376353
1996,1996,39,19,2.54,"Carroll County, Ohio",67,27811
1997,1997,39,21,2.53,"Champaign County, Ohio",90,38987
1998,1998,39,23,2.44,"Clark County, Ohio",360,135959
1999,1999,39,25,2.65,"Clermont County, Ohio",370,201973
2000,2000,39,27,2.53,"Clinton County, Ohio",108,41917
2001,2001,39,29,2.43,"Columbiana County, Ohio",259,104806
2002,2002,39,31,2.53,"Coshocton County, Ohio",96,36569
2003,2003,39,33,2.37,"Crawford County, Ohio",113,42306
2004,2004,39,35,2.31,"Cuyahoga County, Ohio",3091,1255921
2005,2005,39,37,2.48,"Darke County, Ohio",128,52076
2006,2006,39,39,2.49,"Defiance County, Ohio",91,38352
2007,2007,39,41,2.78,"Delaware County, Ohio",234,193013
2008,2008,39,43,2.35,"Erie County, Ohio",208,75550
2009,2009,39,45,2.66,"Fairfield County, Ohio",272,151408
2010,2010,39,47,2.44,"Fayette County, Ohio",68,28679
2011,2011,39,51,2.59,"Fulton County, Ohio",94,42537
2012,2012,39,53,2.56,"Gallia County, Ohio",78,30142
2013,2013,39,55,2.67,"Geauga County, Ohio",173,94102
2014,2014,39,57,2.41,"Greene County, Ohio",295,164427
2015,2015,39,59,2.51,"Guernsey County, Ohio",111,39258
2016,2016,39,61,2.37,"Hamilton County, Ohio",1677,807598
2017,2017,39,63,2.37,"Hancock County, Ohio",158,75573
2018,2018,39,65,2.55,"Hardin County, Ohio",65,31682
2019,2019,39,67,2.45,"Harrison County, Ohio",47,15450
2020,2020,39,69,2.52,"Henry County, Ohio",60,27816
2021,2021,39,71,2.55,"Highland County, Ohio",107,43026
2022,2022,39,73,2.48,"Hocking County, Ohio",75,28491
2023,2023,39,75,3.36,"Holmes County, Ohio",59,43909
2024,2024,39,77,2.58,"Huron County, Ohio",140,58469
2025,2025,39,79,2.5,"Jackson County, Ohio",83,32596
2026,2026,39,81,2.35,"Jefferson County, Ohio",197,67347
2027,2027,39,83,2.53,"Knox County, Ohio",131,61061
2028,2028,39,85,2.39,"Lake County, Ohio",558,229245
2029,2029,39,87,2.6,"Lawrence County, Ohio",155,61109
2030,2030,39,89,2.57,"Licking County, Ohio",349,170570
2031,2031,39,91,2.42,"Logan County, Ohio",114,45386
2032,2032,39,93,2.5,"Lorain County, Ohio",664,305147
2033,2033,39,95,2.4,"Lucas County, Ohio",976,433689
2034,2034,39,97,2.57,"Madison County, Ohio",91,44094
2035,2035,39,99,2.32,"Mahoning County, Ohio",661,231900
2036,2036,39,101,2.43,"Marion County, Ohio",160,65355
2037,2037,39,103,2.63,"Medina County, Ohio",325,176395
2038,2038,39,105,2.49,"Meigs County, Ohio",62,23257
2039,2039,39,107,2.54,"Mercer County, Ohio",95,40968
2040,2040,39,109,2.49,"Miami County, Ohio",230,104224
2041,2041,39,111,2.37,"Monroe County, Ohio",41,14409
2042,2042,39,113,2.32,"Montgomery County, Ohio",1252,532258
2043,2043,39,115,2.41,"Morgan County, Ohio",39,14777
2044,2044,39,117,2.73,"Morrow County, Ohio",75,35074
2045,2045,39,119,2.45,"Muskingum County, Ohio",225,86290
2046,2046,39,121,2.45,"Noble County, Ohio",27,14326
2047,2047,39,123,2.33,"Ottawa County, Ohio",114,40877
2048,2048,39,125,2.48,"Paulding County, Ohio",52,18976
2049,2049,39,127,2.59,"Perry County, Ohio",79,35985
2050,2050,39,129,2.68,"Pickaway County, Ohio",121,56998
2051,2051,39,131,2.55,"Pike County, Ohio",75,28217
2052,2052,39,133,2.54,"Portage County, Ohio",323,162275
2053,2053,39,135,2.56,"Preble County, Ohio",101,41329
2054,2054,39,137,2.6,"Putnam County, Ohio",64,34042
2055,2055,39,139,2.4,"Richland County, Ohio",305,121707
2056,2056,39,141,2.52,"Ross County, Ohio",181,77170
2057,2057,39,143,2.49,"Sandusky County, Ohio",149,59679
2058,2058,39,145,2.5,"Scioto County, Ohio",198,76825
2059,2059,39,147,2.45,"Seneca County, Ohio",123,55610
2060,2060,39,149,2.62,"Shelby County, Ohio",92,48901
2061,2061,39,151,2.43,"Stark County, Ohio",880,375165
2062,2062,39,153,2.41,"Summit County, Ohio",1203,541968
2063,2063,39,155,2.33,"Trumbull County, Ohio",549,203751
2064,2064,39,157,2.49,"Tuscarawas County, Ohio",210,92916
2065,2065,39,159,2.73,"Union County, Ohio",77,54277
2066,2066,39,161,2.49,"Van Wert County, Ohio",67,28562
2067,2067,39,163,2.63,"Vinton County, Ohio",29,13048
2068,2068,39,165,2.73,"Warren County, Ohio",334,224469
2069,2069,39,167,2.38,"Washington County, Ohio",159,61112
2070,2070,39,169,2.6,"Wayne County, Ohio",233,116063
2071,2071,39,171,2.39,"Williams County, Ohio",91,37120
2072,2072,39,173,2.44,"Wood County, Ohio",232,129730
2073,2073,39,175,2.38,"Wyandot County, Ohio",57,22243
2074,2074,40,1,2.78,"Adair County, Oklahoma",52,22004
2075,2075,40,3,2.28,"Alfalfa County, Oklahoma",14,5868
2076,2076,40,5,2.37,"Atoka County, Oklahoma",26,13793
2077,2077,40,7,2.7,"Beaver County, Oklahoma",12,5427
2078,2078,40,9,2.87,"Beckham County, Oklahoma",43,23768
2079,2079,40,11,2.25,"Blaine County, Oklahoma",24,9833
2080,2080,40,13,2.58,"Bryan County, Oklahoma",101,44884
2081,2081,40,15,2.77,"Caddo County, Oklahoma",73,29343
2082,2082,40,17,2.88,"Canadian County, Oklahoma",189,133378
2083,2083,40,19,2.67,"Carter County, Oklahoma",120,48689
2084,2084,40,21,2.81,"Cherokee County, Oklahoma",106,48447
2085,2085,40,23,2.52,"Choctaw County, Oklahoma",47,14997
2086,2086,40,25,2.28,"Cimarron County, Oklahoma",10,2216
2087,2087,40,27,2.59,"Cleveland County, Oklahoma",392,274458
2088,2088,40,29,2.51,"Coal County, Oklahoma",16,5651
2089,2089,40,31,2.69,"Comanche County, Oklahoma",201,124648
2090,2090,40,33,2.48,"Cotton County, Oklahoma",16,5996
2091,2091,40,35,2.52,"Craig County, Oklahoma",41,14818
2092,2092,40,37,2.67,"Creek County, Oklahoma",182,70892
2093,2093,40,39,2.63,"Custer County, Oklahoma",61,29744
2094,2094,40,41,2.47,"Delaware County, Oklahoma",112,41459
2095,2095,40,43,2.57,"Dewey County, Oklahoma",14,4995
2096,2096,40,45,2.38,"Ellis County, Oklahoma",12,4231
2097,2097,40,47,2.52,"Garfield County, Oklahoma",138,63569
2098,2098,40,49,2.57,"Garvin County, Oklahoma",81,27755
2099,2099,40,51,2.7,"Grady County, Oklahoma",114,54648
2100,2100,40,53,2.26,"Grant County, Oklahoma",13,4523
2101,2101,40,55,2.3,"Greer County, Oklahoma",14,6070
2102,2102,40,57,2.35,"Harmon County, Oklahoma",8,2788
2103,2103,40,59,2.57,"Harper County, Oklahoma",8,3754
2104,2104,40,61,2.6,"Haskell County, Oklahoma",34,12845
2105,2105,40,63,2.7,"Hughes County, Oklahoma",43,13735
2106,2106,40,65,2.48,"Jackson County, Oklahoma",58,25574
2107,2107,40,67,2.5,"Jefferson County, Oklahoma",21,6276
2108,2108,40,69,2.58,"Johnston County, Oklahoma",30,10980
2109,2109,40,71,2.46,"Kay County, Oklahoma",124,45366
2110,2110,40,73,2.64,"Kingfisher County, Oklahoma",31,15584
2111,2111,40,75,2.31,"Kiowa County, Oklahoma",29,9144
2112,2112,40,77,2.5,"Latimer County, Oklahoma",28,10483
2113,2113,40,79,2.67,"Le Flore County, Oklahoma",132,49605
2114,2114,40,81,2.58,"Lincoln County, Oklahoma",82,35042
2115,2115,40,83,2.83,"Logan County, Oklahoma",76,45996
2116,2116,40,85,2.98,"Love County, Oklahoma",25,9870
2117,2117,40,87,2.74,"McClain County, Oklahoma",66,38066
2118,2118,40,89,2.53,"McCurtain County, Oklahoma",83,33048
2119,2119,40,91,2.38,"McIntosh County, Oklahoma",69,19990
2120,2120,40,93,2.49,"Major County, Oklahoma",20,7771
2121,2121,40,95,2.64,"Marshall County, Oklahoma",43,16232
2122,2122,40,97,2.56,"Mayes County, Oklahoma",102,40887
2123,2123,40,99,2.5,"Murray County, Oklahoma",38,13936
2124,2124,40,101,2.53,"Muskogee County, Oklahoma",179,69699
2125,2125,40,103,2.41,"Noble County, Oklahoma",27,11554
2126,2126,40,105,2.56,"Nowata County, Oklahoma",28,10539
2127,2127,40,107,2.72,"Okfuskee County, Oklahoma",37,12181
2128,2128,40,109,2.53,"Oklahoma County, Oklahoma",1373,776864
2129,2129,40,111,2.53,"Okmulgee County, Oklahoma",107,39187
2130,2130,40,113,2.55,"Osage County, Oklahoma",108,47887
2131,2131,40,115,2.58,"Ottawa County, Oklahoma",96,31981
2132,2132,40,117,2.6,"Pawnee County, Oklahoma",47,16436
2133,2133,40,119,2.36,"Payne County, Oklahoma",119,80850
2134,2134,40,121,2.36,"Pittsburg County, Oklahoma",118,44610
2135,2135,40,123,2.52,"Pontotoc County, Oklahoma",86,38194
2136,2136,40,125,2.61,"Pottawatomie County, Oklahoma",152,71875
2137,2137,40,127,2.34,"Pushmataha County, Oklahoma",39,11183
2138,2138,40,129,2.8,"Roger Mills County, Oklahoma",8,3788
2139,2139,40,131,2.64,"Rogers County, Oklahoma",170,90802
2140,2140,40,133,2.7,"Seminole County, Oklahoma",68,25548
2141,2141,40,135,2.64,"Sequoyah County, Oklahoma",109,41153
2142,2142,40,137,2.48,"Stephens County, Oklahoma",114,44581
2143,2143,40,139,2.93,"Texas County, Oklahoma",28,21489
2144,2144,40,141,2.4,"Tillman County, Oklahoma",18,7515
2145,2145,40,143,2.5,"Tulsa County, Oklahoma",1155,639242
2146,2146,40,145,2.74,"Wagoner County, Oklahoma",137,76559
2147,2147,40,147,2.43,"Washington County, Oklahoma",131,52021
2148,2148,40,149,2.46,"Washita County, Oklahoma",29,11661
2149,2149,40,151,2.37,"Woods County, Oklahoma",14,9304
2150,2150,40,153,2.7,"Woodward County, Oklahoma",35,21559
2151,2151,41,1,2.16,"Baker County, Oregon",46,16005
2152,2152,41,3,2.4,"Benton County, Oregon",140,87572
2153,2153,41,5,2.59,"Clackamas County, Oregon",720,401515
2154,2154,41,7,2.32,"Clatsop County, Oregon",93,37831
2155,2155,41,9,2.6,"Columbia County, Oregon",108,49600
2156,2156,41,11,2.38,"Coos County, Oregon",209,63121
2157,2157,41,13,2.29,"Crook County, Oregon",46,21630
2158,2158,41,15,2.11,"Curry County, Oregon",88,22483
2159,2159,41,17,2.49,"Deschutes County, Oregon",305,175268
2160,2160,41,19,2.41,"Douglas County, Oregon",334,107685
2161,2161,41,21,2.24,"Gilliam County, Oregon",5,1859
2162,2162,41,23,2.26,"Grant County, Oregon",17,7185
2163,2163,41,25,2.32,"Harney County, Oregon",18,7200
2164,2164,41,27,2.66,"Hood River County, Oregon",41,23137
2165,2165,41,29,2.45,"Jackson County, Oregon",509,212567
2166,2166,41,31,2.76,"Jefferson County, Oregon",42,22666
2167,2167,41,33,2.38,"Josephine County, Oregon",281,84745
2168,2168,41,35,2.39,"Klamath County, Oregon",159,66016
2169,2169,41,37,2.08,"Lake County, Oregon",17,7829
2170,2170,41,39,2.39,"Lane County, Oregon",748,362895
2171,2171,41,41,2.22,"Lincoln County, Oregon",152,47038
2172,2172,41,43,2.61,"Linn County, Oregon",273,120547
2173,2173,41,45,2.62,"Malheur County, Oregon",61,30380
2174,2174,41,47,2.75,"Marion County, Oregon",586,330700
2175,2175,41,49,2.96,"Morrow County, Oregon",23,11190
2176,2176,41,51,2.41,"Multnomah County, Oregon",1262,790294
2177,2177,41,53,2.65,"Polk County, Oregon",153,79391
2178,2178,41,55,2.22,"Sherman County, Oregon",5,1680
2179,2179,41,57,2.45,"Tillamook County, Oregon",67,25653
2180,2180,41,59,2.7,"Umatilla County, Oregon",148,76531
2181,2181,41,61,2.46,"Union County, Oregon",59,25790
2182,2182,41,63,2.18,"Wallowa County, Oregon",20,6856
2183,2183,41,65,2.5,"Wasco County, Oregon",66,25775
2184,2184,41,67,2.66,"Washington County, Oregon",713,574326
2185,2185,41,69,1.97,"Wheeler County, Oregon",4,1358
2186,2186,41,71,2.78,"Yamhill County, Oregon",193,102659
2187,2187,42,1,2.55,"Adams County, Pennsylvania",219,102295
2188,2188,42,3,2.26,"Allegheny County, Pennsylvania",3100,1230459
2189,2189,42,5,2.36,"Armstrong County, Pennsylvania",177,67052
2190,2190,42,7,2.38,"Beaver County, Pennsylvania",466,168871
2191,2191,42,9,2.43,"Bedford County, Pennsylvania",110,48586
2192,2192,42,11,2.61,"Berks County, Pennsylvania",816,415271
2193,2193,42,13,2.41,"Blair County, Pennsylvania",328,125593
2194,2194,42,15,2.52,"Bradford County, Pennsylvania",163,61281
2195,2195,42,17,2.65,"Bucks County, Pennsylvania",1328,627367
2196,2196,42,19,2.42,"Butler County, Pennsylvania",405,186818
2197,2197,42,21,2.28,"Cambria County, Pennsylvania",366,136411
2198,2198,42,23,2.2,"Cameron County, Pennsylvania",14,4732
2199,2199,42,25,2.48,"Carbon County, Pennsylvania",177,63960
2200,2200,42,27,2.47,"Centre County, Pennsylvania",208,160580
2201,2201,42,29,2.66,"Chester County, Pennsylvania",894,515939
2202,2202,42,31,2.39,"Clarion County, Pennsylvania",92,39498
2203,2203,42,33,2.38,"Clearfield County, Pennsylvania",212,80994
2204,2204,42,35,2.52,"Clinton County, Pennsylvania",98,39441
2205,2205,42,37,2.4,"Columbia County, Pennsylvania",151,66672
2206,2206,42,39,2.42,"Crawford County, Pennsylvania",224,86484
2207,2207,42,41,2.38,"Cumberland County, Pennsylvania",473,246338
2208,2208,42,43,2.41,"Dauphin County, Pennsylvania",534,272983
2209,2209,42,45,2.65,"Delaware County, Pennsylvania",1270,563894
2210,2210,42,47,2.34,"Elk County, Pennsylvania",93,30872
2211,2211,42,49,2.43,"Erie County, Pennsylvania",620,278045
2212,2212,42,51,2.41,"Fayette County, Pennsylvania",394,133628
2213,2213,42,53,1.86,"Forest County, Pennsylvania",22,7410
2214,2214,42,55,2.56,"Franklin County, Pennsylvania",323,153638
2215,2215,42,57,2.46,"Fulton County, Pennsylvania",34,14629
2216,2216,42,59,2.33,"Greene County, Pennsylvania",95,37519
2217,2217,42,61,2.36,"Huntingdon County, Pennsylvania",105,45668
2218,2218,42,63,2.41,"Indiana County, Pennsylvania",172,86966
2219,2219,42,65,2.38,"Jefferson County, Pennsylvania",120,44430
2220,2220,42,67,2.61,"Juniata County, Pennsylvania",54,24737
2221,2221,42,69,2.41,"Lackawanna County, Pennsylvania",549,211917
2222,2222,42,71,2.64,"Lancaster County, Pennsylvania",1032,536624
2223,2223,42,73,2.38,"Lawrence County, Pennsylvania",255,88082
2224,2224,42,75,2.54,"Lebanon County, Pennsylvania",321,137067
2225,2225,42,77,2.6,"Lehigh County, Pennsylvania",741,360685
2226,2226,42,79,2.39,"Luzerne County, Pennsylvania",836,318449
2227,2227,42,81,2.42,"Lycoming County, Pennsylvania",280,116048
2228,2228,42,83,2.29,"McKean County, Pennsylvania",101,42412
2229,2229,42,85,2.37,"Mercer County, Pennsylvania",320,114234
2230,2230,42,87,2.46,"Mifflin County, Pennsylvania",113,46500
2231,2231,42,89,2.89,"Monroe County, Pennsylvania",334,166397
2232,2232,42,91,2.57,"Montgomery County, Pennsylvania",1672,819264
2233,2233,42,93,2.41,"Montour County, Pennsylvania",41,18557
2234,2234,42,95,2.56,"Northampton County, Pennsylvania",677,300813
2235,2235,42,97,2.27,"Northumberland County, Pennsylvania",248,93246
2236,2236,42,99,2.49,"Perry County, Pennsylvania",103,45685
2237,2237,42,101,2.59,"Philadelphia County, Pennsylvania",3303,1567442
2238,2238,42,103,2.66,"Pike County, Pennsylvania",120,55949
2239,2239,42,105,2.57,"Potter County, Pennsylvania",52,17093
2240,2240,42,107,2.38,"Schuylkill County, Pennsylvania",409,144590
2241,2241,42,109,2.62,"Snyder County, Pennsylvania",78,40444
2242,2242,42,111,2.42,"Somerset County, Pennsylvania",189,75522
2243,2243,42,113,2.22,"Sullivan County, Pennsylvania",21,6328
2244,2244,42,115,2.41,"Susquehanna County, Pennsylvania",100,41666
2245,2245,42,117,2.47,"Tioga County, Pennsylvania",104,41877
2246,2246,42,119,2.38,"Union County, Pennsylvania",81,44954
2247,2247,42,121,2.38,"Venango County, Pennsylvania",160,53119
2248,2248,42,123,2.35,"Warren County, Pennsylvania",113,40396
2249,2249,42,125,2.42,"Washington County, Pennsylvania",561,208261
2250,2250,42,127,2.47,"Wayne County, Pennsylvania",139,51198
2251,2251,42,129,2.33,"Westmoreland County, Pennsylvania",982,357956
2252,2252,42,131,2.52,"Wyoming County, Pennsylvania",71,27800
2253,2253,42,133,2.57,"York County, Pennsylvania",883,442867
2254,2254,44,1,2.38,"Bristol County, Rhode Island",104,49084
2255,2255,44,3,2.38,"Kent County, Rhode Island",410,164801
2256,2256,44,5,2.27,"Newport County, Rhode Island",193,82423
2257,2257,44,7,2.53,"Providence County, Rhode Island",1254,633473
2258,2258,44,9,2.42,"Washington County, Rhode Island",265,126517
2259,2259,45,1,2.52,"Abbeville County, South Carolina",61,24932
2260,2260,45,3,2.53,"Aiken County, South Carolina",330,165829
2261,2261,45,5,2.58,"Allendale County, South Carolina",23,9433
2262,2262,45,7,2.55,"Anderson County, South Carolina",409,194692
2263,2263,45,9,2.41,"Bamberg County, South Carolina",39,14880
2264,2264,45,11,2.61,"Barnwell County, South Carolina",55,21725
2265,2265,45,13,2.51,"Beaufort County, South Carolina",352,179589
2266,2266,45,15,2.75,"Berkeley County, South Carolina",287,202786
2267,2267,45,17,2.45,"Calhoun County, South Carolina",30,14781
2268,2268,45,19,2.44,"Charleston County, South Carolina",668,389262
